Joints
100
,,nathaniel:Thigh_Shank,,,nathaniel:World_Thigh,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,mm,mm,mm
364,0,-79.8513,625.635,242.485,-84.4499,663.285,219.026,-46.6607,644.115,298.001,-51.4976,692.854,269.545,-25.5425,532.214,361.693,-69.4218,533.224,305.371,-88.172,431.613,199.98,-83.0741,476.839,230.627,-76.9871,393.081,235.24,-71.1579,437.901,277.885
365,0,-80.0616,627.521,244.094,-84.6588,664.906,220.312,-46.9281,646.431,299.599,-51.7013,694.879,270.588,-25.8177,534.545,364.024,-69.6651,535.441,307.576,-88.2103,434.178,201.985,-83.1854,479.239,232.826,-76.8345,395.561,236.962,-71.1572,440.121,279.901
366,0,-80.2835,629.383,245.728,-84.9064,666.603,221.666,-47.174,648.78,301.113,-51.8953,696.971,271.667,-26.1028,536.926,366.264,-69.9868,537.705,309.759,-88.252,436.834,204.002,-83.3249,481.634,234.94,-76.7248,398.079,238.701,-71.1321,442.399,281.901
367,0,-80.4876,631.362,247.391,-85.1629,668.349,222.989,-47.4518,651.173,302.722,-52.1021,699.133,272.714,-26.3443,539.404,368.568,-70.2949,540.01,311.88,-88.2453,439.536,205.944,-83.4413,484.141,237.056,-76.5739,400.689,240.463,-71.1181,444.712,283.899
368,0,-80.7273,633.348,249.093,-85.3897,670.113,224.34,-47.737,653.642,304.294,-52.2833,701.338,273.756,-26.6748,541.86,370.956,-70.6255,542.384,314.151,-88.24,442.319,207.897,-83.5435,486.721,239.233,-76.4593,403.318,242.175,-71.1457,447.086,285.901
369,0,-80.9333,635.406,250.827,-85.6507,671.911,225.754,-48.0053,656.09,305.895,-52.4561,703.551,274.835,-26.9261,544.436,373.384,-70.8724,544.751,316.38,-88.208,445.156,209.883,-83.6299,489.351,241.463,-76.3508,406.006,243.97,-71.1862,449.484,287.956
370,0,-81.1641,637.453,252.574,-85.8793,673.732,227.182,-48.2683,658.599,307.515,-52.6082,705.77,275.966,-27.2697,547.031,375.86,-71.2114,547.137,318.656,-88.1831,448.043,211.868,-83.7117,491.976,243.62,-76.2204,408.743,245.758,-71.2149,451.927,289.981
371,0,-81.3807,639.491,254.293,-86.0932,675.566,228.584,-48.5363,661.061,309.123,-52.8076,707.992,277.02,-27.6239,549.58,378.193,-71.5434,549.537,320.921,-88.1647,450.962,213.826,-83.7879,494.605,245.759,-76.2087,411.445,247.478,-71.3247,454.368,292.002
372,0,-81.6178,641.505,255.925,-86.317,677.395,229.913,-48.8325,663.53,310.696,-53.043,710.227,278.079,-28.0406,552.127,380.526,-71.8753,551.957,323.098,-88.1147,453.873,215.71,-83.882,497.298,247.842,-76.1599,414.254,249.168,-71.4072,456.875,293.98
373,0,-81.8559,643.585,257.529,-86.5911,679.23,231.188,-49.1715,665.939,312.226,-53.337,712.453,279.123,-28.4971,554.769,382.876,-72.2047,554.431,325.287,-88.1268,456.835,217.607,-83.9832,500.08,249.933,-76.0833,417.083,250.832,-71.5466,459.423,295.921
374,0,-82.1414,645.646,259.119,-86.8963,681.065,232.439,-49.5812,668.427,313.741,-53.6371,714.682,280.049,-28.9245,557.465,385.225,-72.6263,556.871,327.556,-88.1609,459.867,219.513,-84.106,502.857,252.036,-76.0368,419.945,252.487,-71.6671,462.013,297.889
375,0,-82.4679,647.708,260.679,-87.2063,682.908,233.691,-50.0641,671.059,315.243,-53.9896,716.895,281.003,-29.3194,560.233,387.57,-73.026,559.413,329.728,-88.2037,462.908,221.458,-84.2621,505.649,254.17,-75.9904,422.829,254.177,-71.7953,464.611,299.884
376,0,-82.7185,649.783,262.255,-87.4054,684.701,234.936,-50.685,673.897,316.691,-54.3266,719.122,282.008,-29.6898,562.992,389.914,-73.4241,561.963,331.901,-88.2749,465.964,223.44,-84.4483,508.45,256.301,-75.8925,425.782,255.904,-71.8487,467.229,301.88
377,0,-82.9674,651.864,263.838,-87.7104,686.516,236.176,-51.0802,676.395,318.178,-54.6445,721.39,282.988,-30.1373,565.776,392.173,-73.7438,564.525,334.036,-88.3293,469.021,225.363,-84.6341,511.23,258.439,-75.8356,428.697,257.6,-71.9465,469.83,303.832
378,0,-83.2372,653.984,265.412,-87.9503,688.369,237.427,-51.547,679.053,319.64,-54.9705,723.67,283.942,-30.6396,568.506,394.405,-74.1687,567.057,336.126,-88.4047,472.059,227.284,-84.8315,514.007,260.528,-75.7302,431.579,259.296,-72.0207,472.445,305.739
379,0,-83.5858,656.111,266.928,-88.2735,690.253,238.635,-51.9399,681.671,321.039,-55.2803,725.961,284.828,-31.0746,571.261,396.589,-74.5262,569.615,338.169,-88.4985,475.082,229.115,-85.1089,516.776,262.528,-75.659,434.505,260.832,-72.1336,475.093,307.611
380,0,-83.8893,658.276,268.404,-88.6158,692.164,239.824,-52.3405,684.235,322.303,-55.545,728.226,285.629,-31.5274,574,398.721,-74.9489,572.208,340.172,-88.6143,478.077,230.873,-85.3775,519.524,264.528,-75.6451,437.387,262.378,-72.2514,477.679,309.404
381,0,-84.2286,660.412,269.812,-88.9388,694.062,240.923,-52.7644,686.795,323.542,-55.8531,730.454,286.395,-31.9831,576.689,400.71,-75.3677,574.703,342.078,-88.7033,481.024,232.54,-85.6455,522.194,266.376,-75.6105,440.257,263.788,-72.3611,480.227,311.061
382,0,-84.6009,662.467,271.128,-89.2817,695.906,241.979,-53.1808,689.304,324.704,-56.1619,732.609,287.093,-32.4012,579.316,402.67,-75.7925,577.171,343.888,-88.8208,483.932,234.14,-85.8824,524.851,268.119,-75.539,443.058,265.129,-72.4665,482.683,312.666
383,0,-84.8944,664.452,272.412,-89.5815,697.662,242.986,-53.5828,691.707,325.865,-56.4703,734.722,287.834,-32.7423,581.905,404.465,-76.1883,579.591,345.597,-88.9259,486.75,235.664,-86.1368,527.44,269.822,-75.4693,445.775,266.453,-72.5606,485.127,314.202
384,0,-85.2297,666.347,273.662,-89.9801,699.384,243.969,-53.9886,694.049,327.002,-56.8163,736.689,288.499,-33.1171,584.422,406.236,-76.5527,581.888,347.344,-89.0125,489.498,237.133,-86.3769,529.948,271.46,-75.4218,448.467,267.692,-72.6564,487.507,315.679
385,0,-85.5541,668.231,274.815,-90.303,701.055,244.904,-54.3975,696.303,328.034,-57.1688,738.648,289.213,-33.4765,586.883,407.965,-76.8662,584.195,348.983,-89.2273,492.181,238.63,-86.5944,532.473,273.077,-75.3646,451.073,268.92,-72.7574,489.853,317.125
386,0,-85.8498,670.064,275.954,-90.6465,702.673,245.797,-54.8436,698.538,329.062,-57.5314,740.566,289.787,-33.8514,589.332,409.623,-77.2175,586.494,350.512,-89.4609,494.86,240.049,-86.87,534.932,274.596,-75.3734,453.646,270.043,-72.8838,492.228,318.508
387,0,-86.2025,671.891,276.966,-90.9129,704.271,246.627,-55.2597,700.708,329.953,-57.886,742.519,290.441,-34.2357,591.735,411.162,-77.6556,588.691,352.032,-89.6143,497.485,241.288,-87.1516,537.347,275.991,-75.3627,456.217,271.12,-73.0172,494.497,319.764
388,0,-86.4217,673.689,277.996,-91.1635,705.895,247.4,-55.6392,702.889,330.876,-58.2199,744.444,290.973,-34.5418,594.017,412.645,-78.0354,590.856,353.422,-89.7748,500.038,242.456,-87.4005,539.719,277.286,-75.3619,458.695,272.069,-73.1523,496.719,320.975
389,0,-86.7551,675.465,278.952,-91.4597,707.463,248.173,-56.031,705.005,331.746,-58.5518,746.311,291.53,-34.9013,596.26,414.046,-78.4056,592.997,354.767,-89.9733,502.557,243.604,-87.7085,542.036,278.59,-75.3756,461.137,273.011,-73.3196,498.861,322.096
390,0,-87.0301,677.221,279.974,-91.686,709.004,248.928,-56.4053,707.065,332.606,-58.8477,748.157,292.073,-35.2795,598.434,415.516,-78.8318,595.01,356.116,-90.1546,504.977,244.727,-88.0458,544.268,279.858,-75.4619,463.483,273.922,-73.4476,500.943,323.19
391,0,-87.4119,678.911,280.924,-91.9665,710.5,249.733,-56.8032,709.069,333.459,-59.1357,749.876,292.542,-35.6307,600.549,416.872,-79.234,596.984,357.466,-90.3995,507.387,245.797,-88.381,546.465,281.097,-75.4646,465.852,274.757,-73.6563,503.004,324.292
392,0,-87.7181,680.548,281.848,-92.2992,712.003,250.432,-57.183,711.003,334.219,-59.4139,751.589,293.023,-36.0147,602.617,418.165,-79.6688,598.909,358.754,-90.6388,509.723,246.778,-88.7316,548.577,282.208,-75.5974,468.053,275.539,-73.8682,504.978,325.256
393,0,-88.1016,682.125,282.666,-92.5891,713.445,251.081,-57.566,712.905,334.926,-59.6789,753.211,293.448,-36.3926,604.633,419.317,-80.0778,600.801,359.861,-90.8497,512.031,247.656,-89.0494,550.642,283.273,-75.6428,470.278,276.213,-74.0488,506.921,326.093
394,0,-88.4381,683.7,283.451,-92.9638,714.799,251.68,-57.9313,714.72,335.578,-59.9126,754.81,293.874,-36.7369,606.532,420.377,-80.4631,602.588,360.911,-91.1426,514.219,248.462,-89.3804,552.664,284.204,-75.7735,472.395,276.74,-74.279,508.794,326.889
395,0,-88.7613,685.197,284.228,-93.249,716.162,252.333,-58.2138,716.439,336.203,-60.1211,756.261,294.219,-37.0562,608.385,421.411,-80.8565,604.335,361.909,-91.24,516.389,249.129,-89.6495,554.557,285.047,-75.8833,474.476,277.283,-74.4774,510.592,327.601
396,0,-89.1432,686.648,285.013,-93.5749,717.455,252.969,-58.462,718.024,336.797,-60.2772,757.654,294.651,-37.359,610.157,422.422,-81.1856,606.014,362.886,-91.5118,518.406,249.906,-89.9323,556.427,285.929,-75.9483,476.472,277.822,-74.6525,512.351,328.328
397,0,-89.3988,688.024,285.762,-93.8571,718.648,253.549,-58.6968,719.571,337.392,-60.5015,758.974,295,-37.5854,611.812,423.371,-81.5026,607.613,363.875,-91.4292,520.441,250.476,-90.2178,558.138,286.743,-76.0036,478.34,278.325,-74.7942,513.989,328.996
398,0,-89.6807,689.324,286.451,-94.0843,719.846,254.13,-58.9371,721.101,337.976,-60.6766,760.255,295.323,-37.7888,613.41,424.29,-81.8145,609.199,364.751,-91.8214,522.215,251.211,-90.4948,559.844,287.532,-76.0903,480.144,278.784,-74.9366,515.552,329.625
399,0,-89.9424,690.636,287.09,-94.339,721.007,254.619,-59.1825,722.594,338.535,-60.8905,761.537,295.621,-38.0066,614.983,425.063,-82.1028,610.676,365.549,-91.9957,523.988,251.824,-90.7777,561.513,288.277,-76.1618,481.89,279.248,-75.0766,517.077,330.22
400,0,-90.2155,691.916,287.67,-94.618,722.152,255.078,-59.3972,724.028,338.985,-61.0656,762.774,295.904,-38.3025,616.542,425.845,-82.4392,612.129,366.346,-92.1715,525.704,252.414,-91.0329,563.102,288.948,-76.2475,483.523,279.723,-75.2811,518.592,330.814
401,0,-90.5397,693.156,288.187,-94.916,723.315,255.528,-59.6662,725.441,339.392,-61.2503,764.021,296.152,-38.5705,617.998,426.599,-82.7723,613.553,367.101,-92.3875,527.354,252.996,-91.3604,564.626,289.586,-76.4339,485.088,280.205,-75.5213,519.989,331.407
402,0,-90.9237,694.393,288.728,-95.1492,724.402,255.915,-59.9158,726.763,339.812,-61.4436,765.187,296.347,-38.9638,619.367,427.303,-83.2093,614.839,367.771,-92.6167,528.838,253.538,-91.6171,565.982,290.243,-76.5848,486.582,280.642,-75.7769,521.258,331.992
403,0,-91.2288,695.482,289.188,-95.4205,725.401,256.268,-60.1744,727.899,340.127,-61.6244,766.245,296.601,-39.3629,620.616,427.892,-83.6314,615.996,368.35,-92.8484,530.195,254.017,-91.9208,567.23,290.831,-76.8155,487.803,281.029,-76.119,522.445,332.496
404,0,-91.5544,696.447,289.557,-95.7058,726.292,256.554,-60.4583,728.934,340.475,-61.776,767.213,296.819,-39.8095,621.671,428.46,-84.0212,617.054,368.85,-93.0662,531.358,254.448,-92.1739,568.257,291.267,-77.033,488.907,281.367,-76.3644,523.4,332.877
405,0,-91.8465,697.266,289.868,-96.0197,727.142,256.875,-60.6881,729.822,340.792,-61.9293,768.046,297.018,-40.2094,622.671,428.899,-84.3167,617.913,369.262,-93.1014,532.425,254.693,-92.397,569.15,291.67,-77.2276,489.912,281.62,-76.6738,524.328,333.212
406,0,-92.1412,698.034,290.183,-96.2291,727.826,257.129,-60.9125,730.599,340.994,-62.0416,768.706,297.2,-40.5634,623.536,429.266,-84.5789,618.738,369.615,-93.4825,533.24,255.047,-92.6382,569.945,291.955,-77.3954,490.85,281.886,-76.9559,525.152,333.547
407,0,-92.36,698.709,290.399,-96.393,728.44,257.347,-61.1202,731.32,341.198,-62.2187,769.288,297.272,-40.8572,624.354,429.619,-84.8087,619.497,369.894,-93.6831,534.058,255.333,-92.8436,570.775,292.257,-77.6075,491.654,282.109,-77.203,525.961,333.836
408,0,-92.5057,699.287,290.597,-96.5629,728.948,257.48,-61.2581,731.938,341.298,-62.4042,769.831,297.356,-41.0661,625.074,429.898,-85.0231,620.239,370.177,-93.8424,534.737,255.553,-93.0662,571.476,292.493,-77.8088,492.37,282.374,-77.4213,526.641,334.096
409,0,-92.6359,699.732,290.701,-96.6446,729.294,257.519,-61.4487,732.468,341.372,-62.5669,770.28,297.363,-41.2375,625.638,430.124,-85.2589,620.829,370.389,-94,535.292,255.746,-93.2479,572.059,292.638,-77.9525,492.917,282.578,-77.599,527.186,334.279
410,0,-92.7222,700.028,290.756,-96.7663,729.521,257.522,-61.6235,732.894,341.428,-62.7402,770.613,297.322,-41.4289,626.125,430.302,-85.4538,621.216,370.531,-94.1292,535.667,255.903,-93.4056,572.475,292.78,-78.0895,493.342,282.771,-77.7964,527.612,334.464
411,0,-92.8425,700.199,290.786,-96.8679,729.655,257.508,-61.8272,733.175,341.481,-62.9238,770.84,297.293,-41.6409,626.456,430.514,-85.6711,621.515,370.709,-94.2606,535.942,256.054,-93.5769,572.773,292.959,-78.2097,493.61,282.912,-77.9889,527.881,334.643
412,0,-92.9817,700.27,290.801,-97.0304,729.725,257.494,-62.0352,733.306,341.478,-63.1448,770.96,297.259,-41.8379,626.667,430.627,-85.9218,621.683,370.829,-94.4,536.078,256.173,-93.7585,572.934,293.119,-78.3542,493.763,283.059,-78.1685,528.016,334.778
413,0,-93.2061,700.267,290.757,-97.1998,729.714,257.416,-62.2661,733.33,341.412,-63.3459,770.982,297.216,-42.0663,626.727,430.647,-86.1466,621.739,370.842,-94.5308,536.118,256.214,-93.9121,572.944,293.129,-78.5084,493.78,283.085,-78.3401,528.043,334.831
414,0,-93.3661,700.142,290.62,-97.3298,729.628,257.299,-62.49,733.238,341.321,-63.5478,770.911,297.112,-42.2769,626.686,430.569,-86.3892,621.652,370.757,-94.6646,536.016,256.14,-94.0556,572.849,293.073,-78.6565,493.687,283.031,-78.512,527.941,334.777
415,0,-93.5283,699.92,290.422,-97.5259,729.434,257.112,-62.7127,733.033,341.182,-63.7083,770.726,296.986,-42.5081,626.501,430.372,-86.5233,621.454,370.53,-94.8155,535.786,255.969,-94.2278,572.616,292.924,-78.7905,493.469,282.868,-78.6626,527.729,334.595
416,0,-93.6746,699.655,290.258,-97.6304,729.196,256.957,-62.8892,732.775,341.058,-63.8381,770.484,296.909,-42.7315,626.23,430.202,-86.6763,621.158,370.265,-94.9214,535.446,255.764,-94.3835,572.266,292.659,-78.8976,493.151,282.655,-78.7728,527.442,334.389
417,0,-93.777,699.35,290.109,-97.9881,728.957,256.857,-63.0207,732.434,340.958,-63.9388,770.194,296.835,-42.9374,625.85,430.046,-86.7992,620.79,370.075,-95.0127,535.013,255.585,-94.5161,571.827,292.445,-78.9772,492.73,282.482,-78.8749,527.071,334.19
418,0,-93.8581,699.018,289.968,-97.8925,728.628,256.766,-63.1295,732.038,340.825,-64.0282,769.825,296.774,-43.098,625.388,429.864,-86.9602,620.342,369.896,-95.1209,534.506,255.382,-94.6468,571.357,292.189,-79.0009,492.287,282.278,-78.9519,526.628,333.968
419,0,-93.9601,698.591,289.792,-97.9991,728.243,256.601,-63.2498,731.625,340.732,-64.1621,769.415,296.66,-43.2392,624.828,429.566,-87.1025,619.834,369.644,-95.2526,533.906,255.127,-94.7287,570.79,291.901,-78.987,491.794,282.023,-79.0023,526.097,333.674
420,0,-94.0526,698.131,289.575,-98.1373,727.842,256.368,-63.4104,731.139,340.53,-64.3361,768.97,296.48,-43.3524,624.293,429.266,-87.2358,619.318,369.332,-95.3791,533.322,254.779,-94.8279,570.187,291.563,-78.9485,491.239,281.622,-79.0442,525.515,333.34
421,0,-94.2014,697.585,289.289,-98.3011,727.391,256.114,-63.6133,730.619,340.289,-64.5231,768.505,296.325,-43.5221,623.671,428.942,-87.3992,618.761,368.968,-95.4549,532.685,254.405,-95.0062,569.614,291.203,-78.9053,490.648,281.189,-79.0926,524.941,332.914
422,0,-94.3561,697.067,289.003,-98.4627,726.887,255.834,-63.8249,730.079,340.069,-64.7503,768.014,296.138,-43.7241,623.062,428.651,-87.5651,618.162,368.62,-95.5563,532.067,254.001,-95.129,569.049,290.809,-78.9881,490.034,280.799,-79.1694,524.397,332.511
423,0,-94.5308,696.56,288.749,-98.5924,726.412,255.623,-64.0503,729.559,339.881,-64.9594,767.492,295.946,-43.9268,622.51,428.41,-87.7207,617.614,368.336,-95.5867,531.565,253.614,-95.2802,568.505,290.466,-79.0392,489.545,280.442,-79.2546,523.853,332.139
424,0,-94.7036,696.107,288.533,-98.7191,725.999,255.478,-64.2299,729.034,339.696,-65.1196,767.031,295.821,-44.1581,621.919,428.157,-87.8561,617.068,368.034,-95.4741,531.138,253.191,-95.3955,567.95,290.112,-79.1072,489.044,280.072,-79.367,523.303,331.811
425,0,-94.8693,695.673,288.304,-98.8228,725.581,255.29,-64.4099,728.546,339.53,-65.234,766.584,295.691,-44.4101,621.322,427.831,-88.0353,616.52,367.714,-95.6918,530.616,252.896,-95.4621,567.429,289.792,-79.1502,488.539,279.674,-79.44,522.795,331.43
426,0,-94.9809,695.253,288.065,-98.9617,725.224,255.072,-64.5794,728.119,339.381,-65.3567,766.203,295.578,-44.6352,620.797,427.51,-88.1906,616.025,367.355,-95.7896,530.197,252.504,-95.544,566.951,289.423,-79.2534,488.079,279.243,-79.573,522.283,331.023
427,0,-95.1017,694.9,287.799,-99.0837,724.923,254.859,-64.7708,727.745,339.201,-65.4939,765.844,295.433,-44.8732,620.357,427.225,-88.3588,615.615,367.031,-95.9119,529.846,252.126,-95.6943,566.549,289.075,-79.3679,487.706,278.865,-79.7189,521.881,330.66
428,0,-95.2203,694.59,287.56,-99.2061,724.672,254.657,-64.9161,727.396,338.983,-65.6266,765.521,295.271,-45.1081,619.967,427.021,-88.5547,615.261,366.748,-96.0182,529.502,251.793,-95.8867,566.231,288.748,-79.5286,487.353,278.514,-79.9113,521.542,330.32
429,0,-95.3618,694.351,287.385,-99.3453,724.457,254.476,-65.076,727.077,338.791,-65.7568,765.252,295.123,-45.3193,619.595,426.833,-88.7381,614.95,366.496,-96.1509,529.209,251.506,-96.0352,565.936,288.45,-79.6847,487.074,278.222,-80.1313,521.233,330.072
430,0,-95.4893,694.107,287.219,-99.4588,724.231,254.318,-65.1962,726.787,338.649,-65.8579,764.987,295.027,-45.5214,619.243,426.603,-88.9401,614.634,366.262,-96.3048,528.906,251.242,-96.2007,565.638,288.208,-79.8428,486.767,277.957,-80.3273,520.91,329.8
431,0,-95.6205,693.88,287.103,-99.5205,724.005,254.197,-65.3288,726.489,338.544,-65.9744,764.747,294.953,-45.7234,618.894,426.409,-89.142,614.321,366.065,-96.2556,528.646,250.9,-96.355,565.329,287.947,-80.0076,486.448,277.722,-80.4963,520.602,329.543
432,0,-95.7514,693.641,286.972,-99.6048,723.794,254.072,-65.4664,726.246,338.47,-66.0985,764.512,294.905,-45.9326,618.642,426.265,-89.305,614.074,365.898,-96.4323,528.389,250.713,-96.5302,565.095,287.774,-80.1784,486.198,277.515,-80.6781,520.36,329.322
433,0,-95.8786,693.462,286.885,-99.7172,723.658,253.999,-65.6083,726.058,338.392,-66.233,764.333,294.842,-46.1481,618.456,426.156,-89.5307,613.895,365.768,-96.7536,528.113,250.625,-96.6922,564.874,287.579,-80.3515,486.017,277.389,-80.8845,520.192,329.19
434,0,-96.0394,693.396,286.782,-99.8568,723.606,253.928,-65.787,725.944,338.299,-66.373,764.232,294.756,-46.375,618.328,426.061,-89.7197,613.815,365.62,-96.9156,528.006,250.505,-96.8724,564.777,287.447,-80.5736,485.885,277.28,-81.1352,520.077,329.065
435,0,-96.2185,693.354,286.64,-100.016,723.588,253.834,-65.9699,725.897,338.196,-66.5146,764.203,294.648,-46.6627,618.234,425.936,-89.9332,613.75,365.482,-97.0723,527.924,250.391,-97.063,564.709,287.332,-80.7858,485.805,277.167,-81.3626,520.013,328.96
436,0,-96.3906,693.342,286.486,-100.147,723.577,253.702,-66.1504,725.865,338.075,-66.6442,764.202,294.55,-46.9662,618.157,425.778,-90.1448,613.676,365.298,-97.2409,527.849,250.26,-97.2422,564.624,287.169,-80.981,485.727,277.044,-81.5912,519.925,328.84
437,0,-96.5476,693.314,286.332,-100.267,723.555,253.559,-66.3287,725.845,337.992,-66.7617,764.18,294.449,-47.2399,618.095,425.679,-90.342,613.58,365.145,-97.3561,527.757,250.137,-97.3845,564.522,287.078,-81.184,485.624,276.951,-81.8097,519.841,328.735
438,0,-96.716,693.29,286.238,-100.391,723.557,253.467,-66.502,725.788,337.907,-66.8886,764.133,294.399,-47.5079,618.035,425.575,-90.5336,613.488,365.039,-97.485,527.664,250.074,-97.5264,564.416,287.038,-81.3679,485.506,276.893,-82.0184,519.738,328.678
439,0,-96.8998,693.29,286.162,-100.53,723.566,253.406,-66.6694,725.717,337.822,-66.9986,764.081,294.318,-47.7534,618.017,425.524,-90.707,613.428,364.927,-97.6186,527.556,250.026,-97.6713,564.303,286.974,-81.5342,485.399,276.851,-82.1898,519.662,328.628
440,0,-97.098,693.28,286.071,-100.667,723.551,253.313,-66.8576,725.644,337.726,-67.1563,764.045,294.251,-47.9903,617.977,425.414,-90.888,613.394,364.777,-97.7647,527.45,249.968,-97.8149,564.218,286.899,-81.6714,485.311,276.793,-82.3652,519.583,328.566
441,0,-97.2597,693.25,285.927,-100.8,723.529,253.174,-67.0679,725.622,337.589,-67.3399,764.025,294.146,-48.2719,617.941,425.251,-91.0785,613.356,364.605,-97.8808,527.298,249.849,-97.9855,564.107,286.774,-81.8067,485.193,276.714,-82.5131,519.502,328.446
442,0,-97.4117,693.215,285.716,-100.943,723.502,252.956,-67.2669,725.577,337.416,-67.5258,764.027,293.988,-48.5048,617.944,425.046,-91.3104,613.275,364.409,-97.9935,527.118,249.684,-98.1462,563.961,286.555,-81.9347,485.049,276.628,-82.6488,519.415,328.342
443,0,-97.5504,693.187,285.506,-101.087,723.489,252.754,-67.4274,725.528,337.269,-67.6699,764,293.863,-48.7875,617.925,424.891,-91.5034,613.191,364.197,-98.1272,526.949,249.555,-98.2819,563.817,286.395,-82.0708,484.901,276.548,-82.8163,519.277,328.204
444,0,-97.6883,693.144,285.342,-101.209,723.471,252.628,-67.595,725.406,337.123,-67.791,763.973,293.789,-49.0557,617.818,424.752,-91.7222,613.038,363.996,-98.2845,526.7,249.461,-98.4108,563.6,286.24,-82.2256,484.69,276.477,-82.9827,519.099,328.122
445,0,-97.7784,693.03,285.164,-101.298,723.449,252.53,-67.7607,725.194,336.962,-67.9282,763.909,293.734,-49.3269,617.618,424.539,-91.9225,612.809,363.804,-98.4048,526.425,249.379,-98.5639,563.325,286.125,-82.3483,484.403,276.426,-83.1827,518.837,328.03
446,0,-97.8871,692.878,284.952,-101.378,723.373,252.394,-67.9549,724.937,336.822,-68.0867,763.792,293.683,-49.6039,617.324,424.278,-92.1448,612.504,363.551,-98.589,526.055,249.205,-98.7122,562.962,285.949,-82.4974,484.045,276.256,-83.3504,518.499,327.864
447,0,-97.9628,692.665,284.667,-101.469,723.271,252.193,-68.157,724.638,336.662,-68.2495,763.651,293.639,-49.9206,616.964,423.961,-92.3654,612.126,363.201,-98.7548,525.59,248.94,-98.8867,562.526,285.665,-82.6393,483.6,276.027,-83.5138,518.103,327.59
448,0,-98.0835,692.455,284.358,-101.557,723.145,251.96,-68.3494,724.28,336.419,-68.4137,763.441,293.538,-50.2678,616.54,423.577,-92.6299,611.696,362.777,-98.957,525.081,248.585,-99.0811,562.008,285.257,-82.8256,483.055,275.715,-83.696,517.634,327.222
449,0,-98.2306,692.214,284.034,-101.662,722.963,251.699,-68.5204,723.888,336.144,-68.5482,763.145,293.365,-50.5629,616.114,423.158,-92.8839,611.267,362.315,-99.1209,524.497,248.177,-99.3065,561.454,284.81,-83.0027,482.48,275.345,-83.8882,517.157,326.8
450,0,-98.3891,691.89,283.702,-101.818,722.754,251.483,-68.6494,723.425,335.866,-68.639,762.771,293.17,-50.8313,615.588,422.669,-93.0943,610.81,361.816,-99.293,523.835,247.753,-99.4944,560.866,284.346,-83.1901,481.91,275.01,-84.0975,516.649,326.424
451,0,-98.51,691.551,283.346,-101.928,722.479,251.233,-68.7324,722.869,335.571,-68.7056,762.346,293.016,-51.0469,614.984,422.188,-93.2427,610.272,361.252,-99.4509,523.088,247.318,-99.6304,560.231,283.851,-83.3307,481.257,274.626,-84.303,516.082,326
452,0,-98.6372,691.136,282.973,-101.964,722.156,250.933,-68.7973,722.303,335.28,-68.7709,761.904,292.855,-51.2158,614.301,421.686,-93.3788,609.652,360.657,-99.5576,522.296,246.825,-99.7384,559.505,283.281,-83.4855,480.508,274.186,-84.4531,515.417,325.497
453,0,-98.6439,690.657,282.502,-102.062,721.772,250.502,-68.853,721.726,334.864,-68.836,761.422,292.583,-51.3523,613.644,421.027,-93.4743,609.01,360.04,-99.6288,521.455,246.243,-99.8038,558.725,282.694,-83.6231,479.664,273.696,-84.5619,514.71,324.935
454,0,-98.7062,690.158,281.987,-102.15,721.36,250.02,-68.9275,721.122,334.415,-68.9238,760.906,292.19,-51.5022,612.932,420.397,-93.5716,608.337,359.402,-99.7463,520.571,245.672,-99.8899,557.969,282.066,-83.7645,478.842,273.247,-84.695,513.985,324.395
455,0,-98.7421,689.583,281.406,-102.205,720.899,249.551,-68.98,720.461,333.885,-69.0078,760.342,291.784,-51.6324,612.218,419.776,-93.6611,607.652,358.758,-99.8367,519.679,245.121,-99.9939,557.182,281.431,-83.8654,478.034,272.783,-84.8645,513.258,323.862
456,0,-98.7998,688.984,280.84,-102.246,720.406,249.095,-69.0401,719.782,333.402,-69.0738,759.741,291.405,-51.728,611.434,419.144,-93.6786,606.896,358.1,-99.9108,518.743,244.578,-100.043,556.308,280.812,-83.9918,477.13,272.296,-84.9668,512.506,323.313
457,0,-98.7603,688.316,280.31,-102.209,719.802,248.616,-69.0784,719.008,332.945,-69.1641,759.108,291.11,-51.8079,610.508,418.451,-93.7778,606.088,357.428,-99.9758,517.757,243.985,-100.082,555.407,280.18,-84.0781,476.127,271.776,-85.0309,511.623,322.702
458,0,-98.6782,687.514,279.755,-102.2,719.097,248.13,-69.1073,718.119,332.475,-69.1957,758.334,290.8,-51.8188,609.573,417.782,-93.7528,605.182,356.709,-99.9215,516.702,243.357,-100.051,554.406,279.49,-84.1539,475.137,271.236,-85.0695,510.708,322.084
459,0,-98.5739,686.679,279.22,-102.139,718.382,247.742,-69.0932,717.209,332.113,-69.1865,757.528,290.57,-51.7884,608.599,417.169,-93.7364,604.244,356.043,-99.9944,515.573,242.789,-100.051,553.424,278.858,-84.1402,474.072,270.698,-85.0742,509.787,321.462
460,0,-98.5583,685.901,278.773,-102.064,717.697,247.397,-69.0876,716.298,331.748,-69.1763,756.731,290.354,-51.7517,607.617,416.54,-93.6949,603.328,355.432,-99.9282,514.552,242.195,-99.9897,552.43,278.231,-84.1876,473.047,270.169,-85.0814,508.816,320.894
